Semana,Temporada,Canal,Demanda,Demanda_m3s,Provisto_m3s,Deficit_m3s,Incumplimiento
4,3,2,2,14.09454610937242,13.311293113438866,0.7832529959335535,1
4,3,2,3,10.333866287653626,10.065122024159214,0.26874426349441194,1
4,3,3,3,6.306523438234629,6.042292459737423,0.26423097849720634,1
4,3,4,1,6.248208139668483,5.991045217005325,0.25716292266315754,1
5,3,1,1,7.75767568251357,7.566977400356157,0.19069828215741325,1
5,3,1,2,14.440420938253979,11.982072037028269,2.45834890122571,1
5,3,1,3,9.626756050653935,9.590150076191703,0.03660597446223157,0
5,3,2,1,9.834074359731467,9.565697597699158,0.2683767620323092,1
5,3,2,2,10.887315221313198,9.527119180951992,1.3601960403612061,1
5,3,2,3,7.857835555258702,6.605647170364128,1.2521883848945734,1
5,3,3,3,12.617981913776973,11.069857755828608,1.548124157948365,1
5,3,4,1,10.112754622007511,9.085957052288814,1.0267975697186973,1
6,3,1,1,10.772790292331312,10.483168448194654,0.2896218441366578,1
6,3,1,2,14.807393435834294,13.052966695584566,1.7544267402497287,1
6,3,1,3,13.27518922106303,12.650001604611106,0.6251876164519246,1
6,3,2,1,10.735289514555733,10.640920186892217,0.09436932766351624,0
6,3,2,2,7.004745155284028,5.756869713789674,1.2478754414943545,1
6,3,2,3,13.539619669554222,12.020880034678463,1.5187396348757591,1
6,3,3,3,13.469688542070605,13.181680214447718,0.28800832762288664,1
6,3,4,1,5.624575936190714,5.493483678225338,0.13109225796537682,1
7,3,1,1,9.483190553694222,8.55465815456009,0.9285323991341308,1
7,3,1,2,11.265925110932102,11.100051503043927,0.16587360788817485,1
7,3,1,3,5.19116094429764,4.648002993293089,0.5431579510045514,1
7,3,2,1,11.877220424305607,11.21852630719672,0.6586941171088867,1
7,3,2,2,11.92532431537108,9.860895955811012,2.0644283595600683,1
7,3,2,3,7.993955883716812,6.9686759239710305,1.0252799597457818,1
7,3,3,3,13.04437207679505,11.16274716060711,1.8816249161879401,1
7,3,4,1,7.107049638672032,7.046565830488016,0.06048380818401533,0
8,3,1,1,5.0886328511346886,5.086415078061879,0.002217773072809237,0
8,3,1,2,11.768212988573957,11.36449102494154,0.4037219636324174,1
8,3,1,3,7.946193963461932,6.3797055653662005,1.5664883980957311,1
8,3,2,1,12.3786951856153,11.968080489892095,0.4106146957232042,1
8,3,2,2,12.404761319535192,10.27821379930694,2.126547520228252,1
8,3,2,3,12.53427922256969,11.95500194836221,0.579277274207481,1
8,3,3,3,11.58540515670055,11.043476821048527,0.5419283356520221,1
8,3,4,1,13.459214396777321,12.419097383075176,1.0401170137021456,1
9,3,1,1,5.886047139696791,5.282877766623092,0.6031693730736984,1
9,3,1,2,5.776493346716051,5.092028598824707,0.6844647478913437,1
9,3,1,3,9.071064891256277,7.376607828936591,1.6944570623196862,1
9,3,2,1,8.488205339694794,6.978999202727118,1.5092061369676761,1
9,3,2,2,13.082352100092221,12.945479367415487,0.13687273267673383,1
9,3,2,3,5.723164752579386,5.671788139868393,0.05137661271099336,0
9,3,3,3,10.225765993367451,8.79327049917412,1.432495494193331,1
9,3,4,1,5.768620752761635,5.192478910634731,0.576141842126904,1
10,3,1,1,12.945155444907487,12.18679322816788,0.7583622167396058,1
10,3,1,2,5.502260114639737,4.48203306391756,1.0202270507221778,1
10,3,1,3,9.02873282632637,7.756206056443657,1.272526769882714,1
10,3,2,1,7.323843230560478,6.270681163866307,1.0531620666941715,1
10,3,2,2,13.034827432968846,12.850327411368026,0.18450002160082057,1
10,3,2,3,9.051026945275664,8.881068575362924,0.16995836991273983,1
10,3,3,3,8.21495701247882,7.354747482376898,0.8602095301019217,1
10,3,4,1,7.260289978159998,6.7382403405801705,0.5220496375798271,1
11,3,1,1,14.78981115174809,13.616958705771541,1.1728524459765488,1
11,3,1,2,8.57814084113549,7.973926531118679,0.6042143100168103,1
11,3,1,3,6.229206784653876,6.090493662129799,0.1387131225240763,1
11,3,2,1,10.030839507798364,8.92614263529274,1.1046968725056239,1
11,3,2,2,10.858647884535191,10.043779901622127,0.8148679829130643,1
11,3,2,3,5.71775806226513,5.35481447383033,0.3629435884348,1
11,3,3,3,7.419316803155295,6.9948615951268565,0.42445520802843895,1
11,3,4,1,13.225347943841967,12.70680455403237,0.5185433898095972,1
12,3,1,1,10.525009674078891,9.51496636901016,1.0100433050687307,1
12,3,1,2,6.428759613394117,6.13991049433775,0.28884911905636734,1
12,3,1,3,7.714093804467144,6.9375860603471375,0.7765077441200061,1
12,3,2,1,7.842740929275167,6.484108979419252,1.3586319498559147,1
12,3,2,2,11.295576968917366,9.159203911377896,2.136373057539471,1
12,3,2,3,12.486452341262,10.782268349658013,1.704183991603987,1
12,3,3,3,5.001346930044853,4.512344374312001,0.4890025557328528,1
12,3,4,1,5.468519085276031,4.6768629677639915,0.7916561175120398,1
13,3,1,1,12.069764874557162,9.807141698255906,2.262623176301256,1
13,3,1,2,13.393384923560024,10.724940277756946,2.6684446458030777,1
13,3,1,3,7.468238692019023,7.081240621460966,0.38699807055805735,1
13,3,2,1,8.162701497293067,6.696504627560297,1.4661968697327703,1
13,3,2,2,8.60233918800428,7.347074303131198,1.2552648848730819,1
13,3,2,3,13.427119021605549,11.583167174202034,1.843951847403515,1
13,3,3,3,12.889324717760072,12.610585710446196,0.2787390073138756,1
13,3,4,1,9.338174195765294,9.169980873723162,0.1681933220421321,1
14,3,1,1,8.773180539631928,8.71015123215158,0.06302930748034896,0
14,3,1,2,5.89289524525573,5.524022709999792,0.3688725352559379,1
14,3,1,3,9.938140404569287,8.721013974911788,1.2171264296574993,1
14,3,2,1,11.32711878748601,10.656229607260107,0.6708891802259025,1
14,3,2,2,5.04363269650309,4.203316168639983,0.8403165278631075,1
14,3,2,3,12.130460506343187,11.321080793357272,0.8093797129859155,1
14,3,3,3,14.660475051286772,13.959815148441022,0.7006599028457501,1
14,3,4,1,14.50772707731338,13.644634833255873,0.8630922440575066,1
15,3,1,1,7.980522086394432,6.552591086946384,1.4279309994480478,1
15,3,1,2,12.818238633449356,11.905962594045267,0.9122760394040892,1
15,3,1,3,5.481860123932963,4.780237357471582,0.701622766461381,1
15,3,2,1,14.567998154842861,13.112367117351784,1.4556310374910773,1
15,3,2,2,9.327291360197046,8.315652602711214,1.0116387574858319,1
15,3,2,3,7.0888272400516374,6.193802079327058,0.8950251607245798,1
15,3,3,3,8.698132559871766,7.049584229050493,1.6485483308212734,1
15,3,4,1,12.675676285179183,11.196436098174551,1.4792401870046312,1
16,3,1,1,13.221798868164234,12.826065142281937,0.3957337258822964,1
16,3,1,2,7.11994054698658,6.632015979870449,0.4879245671161314,1
16,3,1,3,9.722818041629818,9.489775195488868,0.2330428461409504,1
16,3,2,1,7.157406791764541,6.696202394100988,0.46120439766355315,1
16,3,2,2,11.077521222527226,9.516258654990907,1.5612625675363194,1
16,3,2,3,6.366009036511726,5.922476149959117,0.44353288655260936,1
16,3,3,3,12.385974581323307,10.690650116463335,1.6953244648599721,1
16,3,4,1,11.448326040223138,10.063378323959666,1.384947716263472,1
17,3,1,1,12.132068832826178,10.18903375177395,1.943035081052228,1
17,3,1,2,13.902150026361744,11.920842286905511,1.9813077394562324,1
17,3,1,3,8.677859877561529,7.043110666082682,1.634749211478847,1
17,3,2,1,6.115122123212764,5.523009405329969,0.5921127178827952,1
17,3,2,2,7.675926767279715,7.423358419485254,0.2525683477944609,1
17,3,2,3,5.146933886549538,4.5077815102994006,0.6391523762501379,1
17,3,3,3,8.373455467690928,6.731132185509642,1.6423232821812856,1
17,3,4,1,6.243683990005103,5.511478021398556,0.7322059686065465,1
18,3,1,1,9.928645844474467,8.745726619388712,1.1829192250857545,1
18,3,1,2,10.30937678412094,9.474588761850281,0.8347880222706578,1
18,3,1,3,5.099238211278356,4.5526969231736105,0.5465412881047458,1
18,3,2,1,14.634992408875883,13.227200623032205,1.4077917858436777,1
18,3,2,2,11.775422674589532,10.154803888451513,1.620618786138019,1
18,3,2,3,12.739913781527626,12.161321633020558,0.5785921485070684,1
18,3,3,3,10.21296047654139,10.163966501574846,0.04899397496654423,0
18,3,4,1,6.255502147626534,5.025604948924033,1.229897198702501,1
19,3,1,1,12.70158211757096,12.211696161955203,0.48988595561575643,1
19,3,1,2,6.202072291205763,5.291090618827111,0.9109816723786519,1
19,3,1,3,5.175523633666289,4.44402403634356,0.7314995973227294,1
19,3,2,1,12.731418739186715,11.504009465085165,1.22740927410155,1
19,3,2,2,8.480955931682882,7.415305660981397,1.065650270701485,1
19,3,2,3,5.013536257154682,4.311441168696228,0.7020950884584538,1
19,3,3,3,11.464587416379306,11.405417405440176,0.059170010939130435,0
19,3,4,1,13.470608269838994,10.84005432104732,2.6305539487916736,1
20,3,1,1,13.985606046748394,13.379185730365318,0.6064203163830761,1
20,3,1,2,12.803761235709803,11.415822657617728,1.3879385780920757,1
20,3,1,3,8.980052929545028,7.728082199258778,1.2519707302862502,1
20,3,2,1,5.656948589543658,4.78378201515486,0.8731665743887982,1
20,3,2,2,7.466036349780246,6.695656479534492,0.7703798702457547,1
20,3,2,3,12.474444065966939,11.161658093224666,1.3127859727422724,1
20,3,3,3,5.578444494471606,5.531351044014025,0.04709345045758084,0
20,3,4,1,14.427243190941123,13.807418650750108,0.619824540191015,1
21,3,1,1,14.913279015642205,13.55462660214138,1.3586524135008258,1
21,3,1,2,14.627683502532062,11.923332123093232,2.7043513794388296,1
21,3,1,3,8.656807482613713,7.315662435555359,1.3411450470583546,1
21,3,2,1,6.9583308413427005,5.762615373440542,1.1957154679021587,1
21,3,2,2,11.224136415659967,10.733241751216843,0.4908946644431236,1
21,3,2,3,10.782983994203606,8.943326504409777,1.8396574897938294,1
21,3,3,3,13.111237699334708,12.156620825794656,0.9546168735400524,1
21,3,4,1,8.881657061269955,8.30280446892874,0.5788525923412156,1
22,3,1,1,7.599049792428328,6.603866390003824,0.9951834024245043,1
22,3,1,2,14.174858431319903,12.163458793366514,2.0113996379533887,1
22,3,1,3,9.699882681579366,9.486759065821285,0.21312361575808048,1
22,3,2,1,12.077213502675274,9.812019130729482,2.2651943719457925,1
22,3,2,2,6.473030442789703,5.1885761253890665,1.2844543174006366,1
22,3,2,3,11.309217902291634,10.059941585239653,1.2492763170519812,1
22,3,3,3,6.342748509022755,6.289385850833175,0.05336265818958008,0
22,3,4,1,10.296597239456199,8.735413356446108,1.5611838830100915,1
23,3,1,1,10.006035711547074,9.364889633165859,0.6411460783812153,1
23,3,1,2,5.762392179735645,4.926503966903621,0.8358882128320246,1
23,3,1,3,13.069654908839937,11.657256173047832,1.4123987357921042,1
23,3,2,1,10.465771420322948,9.27856780549482,1.1872036148281282,1
23,3,2,2,5.438999426430051,4.531502132618588,0.9074972938114634,1
23,3,2,3,9.455416387418909,7.959920245460722,1.4954961419581867,1
23,3,3,3,5.499790286596787,5.327811474806002,0.171978811790785,1
23,3,4,1,14.811925291641158,14.199134832360379,0.6127904592807791,1
24,3,1,1,13.53784921704667,11.485449354478499,2.052399862568171,1
24,3,1,2,14.606269755131997,12.260285796298833,2.3459839588331644,1
24,3,1,3,14.514298103618323,14.499259241265245,0.015038862353078386,0
24,3,2,1,12.117228057460487,12.07153091702226,0.045697140438226924,0
24,3,2,2,10.695397795671036,9.111498759670047,1.5838990360009895,1
24,3,2,3,9.369958856656208,8.608295394008486,0.7616634626477214,1
24,3,3,3,5.73081562027015,5.297959396623806,0.43285622364634335,1
24,3,4,1,14.811778367622946,12.41258916901561,2.3991891986073366,1
25,3,1,1,12.925951162883834,12.687852024154369,0.2380991387294653,1
25,3,1,2,14.437015928202207,14.321911345368864,0.11510458283334302,1
25,3,1,3,10.21459638721472,10.168238275005054,0.046358112209665236,0
25,3,2,1,12.573102071344389,10.465023951041145,2.1080781203032437,1
25,3,2,2,9.7690010646797,9.218676455144106,0.5503246095355934,1
25,3,2,3,7.473403158190833,6.936237633736518,0.5371655244543154,1
25,3,3,3,11.666004790466193,9.712415030508625,1.953589759957568,1
25,3,4,1,10.650853124527563,10.164379478775261,0.48647364575230156,1
26,3,1,1,9.98895664535942,8.015344818037589,1.9736118273218306,1
26,3,1,2,5.090384690792922,4.435791093976095,0.6545935968168264,1
26,3,1,3,14.26194068431782,12.061827480771754,2.2001132035460653,1
26,3,2,1,11.343636888716873,9.578739118751633,1.7648977699652395,1
26,3,2,2,8.216699896595486,7.966981387263816,0.24971850933166984,1
26,3,2,3,12.28861442269947,10.065356525180821,2.223257897518648,1
26,3,3,3,9.287020209864336,7.483796204789576,1.8032240050747594,1
26,3,4,1,9.80890146603009,9.146671162528632,0.6622303035014578,1
27,3,1,1,6.185026235981516,5.305373174051835,0.8796530619296812,1
27,3,1,2,8.97836625502157,8.833870268460712,0.14449598656085705,1
27,3,1,3,14.93255015422964,12.08016816833244,2.8523819858971997,1
27,3,2,1,12.61007923495392,11.0255573741377,1.5845218608162206,1
27,3,2,2,8.9245818622948,8.485965389935263,0.4386164723595378,1
27,3,2,3,14.184264321454087,14.045055964213867,0.13920835724021963,1
27,3,3,3,10.771225860383208,9.386307221576088,1.38491863880712,1
27,3,4,1,12.875490858587792,10.946745890007563,1.9287449685802294,1
28,3,1,1,10.640740288335177,9.275700287083534,1.3650400012516428,1
28,3,1,2,11.566310737078762,9.809154295139457,1.7571564419393049,1
28,3,1,3,6.915929457348257,6.802838915564049,0.1130905417842083,1
28,3,2,1,6.018036829495369,5.423404128180943,0.5946327013144259,1
28,3,2,2,7.208527829630089,5.822947808511982,1.3855800211181073,1
28,3,2,3,5.360188182914264,4.475994880777602,0.8841933021366621,1
28,3,3,3,13.667703545060002,11.706329982139783,1.961373562920219,1
28,3,4,1,14.504591705752958,13.290912141956781,1.2136795637961768,1
29,3,1,1,9.366141897687662,8.579552385905808,0.7865895117818535,1
29,3,1,2,10.166983852262678,9.67648026569636,0.49050358656631765,1
29,3,1,3,7.824960659728522,6.812489612817641,1.012471046910881,1
29,3,2,1,13.940943025332507,13.79165368542294,0.14928933990956672,1
29,3,2,2,13.925582274864745,12.308677329867704,1.6169049449970405,1
29,3,2,3,12.803655030068818,11.462691705591482,1.340963324477336,1
29,3,3,3,9.975398521461022,8.38867194862132,1.5867265728397015,1
29,3,4,1,10.911303032585165,9.135239463193946,1.7760635693912192,1
30,3,1,1,8.315646990671937,8.074543457144436,0.24110353352750025,1
30,3,1,2,7.070758092108552,5.757235077828966,1.3135230142795864,1
30,3,1,3,5.690075926128163,5.622687811260283,0.06738811486787988,0
30,3,2,1,10.069204379618347,8.879854269016386,1.1893501106019606,1
30,3,2,2,13.108785810079183,12.678361260761276,0.4304245493179071,1
30,3,2,3,8.321910331156046,7.81197372059835,0.5099366105576957,1
30,3,3,3,12.711228158518866,11.83326537579194,0.8779627827269252,1
30,3,4,1,6.515950748000994,6.354202805041672,0.16174794295932138,1
31,3,1,1,10.390945527360087,8.899787540966457,1.4911579863936293,1
31,3,1,2,9.252281854376939,7.471349147090945,1.7809327072859942,1
31,3,1,3,6.278668012224175,5.98425718864456,0.29441082357961523,1
31,3,2,1,5.000116347553662,4.416668599808238,0.5834477477454234,1
31,3,2,2,10.225101810855884,8.291809950062108,1.9332918607937764,1
31,3,2,3,14.730781629723328,12.450825878896216,2.2799557508271118,1
31,3,3,3,8.041987196362808,6.922450115487301,1.1195370808755065,1
31,3,4,1,7.304166621173499,5.845486305356476,1.4586803158170225,1
32,3,1,1,12.293447940879965,12.211931316435289,0.08151662444467611,0
32,3,1,2,7.242934832850451,6.754829386547698,0.488105446302753,1
32,3,1,3,12.41896326958715,12.042483339651877,0.37647992993527346,1
32,3,2,1,9.226291970136092,7.940019372552144,1.286272597583948,1
32,3,2,2,8.252951340230311,7.7786069093986665,0.47434443083164446,1
32,3,2,3,13.16779466505636,11.01252681919011,2.15526784586625,1
32,3,3,3,8.709410081577651,8.538601473771557,0.17080860780609441,1
32,3,4,1,13.066935196947393,13.027364342971191,0.03957085397620119,0
33,3,1,1,12.542482596820808,11.020314870665882,1.522167726154926,1
33,3,1,2,10.906378339946379,10.16695698094086,0.7394213590055188,1
33,3,1,3,5.78455816317124,5.257581396458228,0.5269767667130116,1
33,3,2,1,12.093208284726096,10.079256903732237,2.013951380993859,1
33,3,2,2,12.806317174255572,11.740249616396618,1.066067557858954,1
33,3,2,3,14.522217856975946,11.740987456891574,2.7812304000843717,1
33,3,3,3,7.65326137555467,7.04337891439582,0.6098824611588496,1
33,3,4,1,7.965599122059307,7.510642596468214,0.45495652559109256,1
34,3,1,1,12.59005282521931,10.330178540780489,2.259874284438821,1
34,3,1,2,10.138544642067677,9.14271763681145,0.9958270052562259,1
34,3,1,3,8.69280770215541,8.576193447899913,0.11661425425549687,1
34,3,2,1,13.275063198732212,12.471150280505661,0.8039129182265512,1
34,3,2,2,12.143266357349976,10.835961509042223,1.3073048483077532,1
34,3,2,3,14.209945210965758,13.341988761783915,0.8679564491818432,1
34,3,3,3,12.289810616558164,11.949852096757995,0.33995851980016845,1
34,3,4,1,7.7407158934219105,7.442034029273404,0.2986818641485067,1
35,3,1,1,6.95240602956492,6.042116317861753,0.9102897117031672,1
35,3,1,2,8.356104542698427,8.320215856469263,0.03588868622916408,0
35,3,1,3,13.565372237479268,12.754623824818152,0.8107484126611162,1
35,3,2,1,12.270567616153901,11.195844538706584,1.0747230774473167,1
35,3,2,2,14.47090667108519,13.012988156402109,1.4579185146830813,1
35,3,2,3,8.805177098698945,7.331252681964899,1.4739244167340457,1
35,3,3,3,12.86205652261058,12.178937091497389,0.683119431113191,1
35,3,4,1,8.843550385241349,7.119400153338017,1.724150231903332,1
36,3,1,1,13.389973277180108,10.742555920409952,2.6474173567701555,1
36,3,1,2,12.03699779629051,11.965394775353959,0.07160302093655169,0
36,3,1,3,9.376613281482035,7.94194157520165,1.434671706280385,1
36,3,2,1,12.048710100433818,11.608036099957435,0.44067400047638294,1
36,3,2,2,10.464303160778474,10.395312586112214,0.06899057466626068,0
36,3,2,3,5.516687216579611,4.970309658094139,0.5463775584854726,1
36,3,3,3,12.1845394732255,11.849806952964204,0.3347325202612961,1
36,3,4,1,6.792556119077901,6.520858604329825,0.2716975147480758,1
37,3,1,1,10.527070757185452,9.256566339614515,1.2705044175709368,1
37,3,1,2,6.317150285790936,6.146960898769773,0.17018938702116237,1
37,3,1,3,6.572732081797153,5.665416185592704,0.907315896204449,1
37,3,2,1,7.900455319624369,7.697277784103189,0.20317753552117956,1
37,3,2,2,11.72702994208898,11.250165273504885,0.4768646685840938,1
37,3,2,3,7.50467898792499,6.941639095423831,0.563039892501159,1
37,3,3,3,10.717459831437488,10.35913308707584,0.3583267443616478,1
37,3,4,1,14.060870604812605,11.282883441993247,2.7779871628193575,1
38,3,1,1,11.740199190587926,9.513871873844126,2.2263273167438005,1
38,3,1,2,10.48858665077356,8.994241481053466,1.4943451697200931,1
38,3,1,3,8.067765995221412,7.023730118552562,1.0440358766688504,1
38,3,2,1,11.212924490496102,9.719475000616226,1.4934494898798754,1
38,3,2,2,12.326990505902804,10.8589134529916,1.4680770529112053,1
38,3,2,3,5.683532003099586,5.437730431980212,0.24580157111937417,1
38,3,3,3,7.85758324592706,6.9661669532479085,0.8914162926791516,1
38,3,4,1,11.854438832219016,10.271767301638013,1.5826715305810026,1
39,3,1,1,5.5658565614671565,4.868923431771113,0.6969331296960437,1
39,3,1,2,14.444485826943033,13.409493342842598,1.0349924841004352,1
39,3,1,3,11.71479148667207,10.853243907459438,0.8615475792126315,1
39,3,2,1,6.989921389594368,6.176761276611534,0.8131601129828345,1
39,3,2,2,12.509397983633182,10.261141170955854,2.2482568126773277,1
39,3,2,3,7.778527760897123,6.6526933799312955,1.125834380965827,1
39,3,3,3,9.32018927594506,9.28359586591627,0.036593410028789464,0
39,3,4,1,5.675025466838219,5.1287486440274135,0.5462768228108059,1
40,3,1,1,6.793646820122104,6.7538041813156875,0.03984263880641681,0
40,3,1,2,6.133035047274642,5.401487856339477,0.7315471909351654,1
40,3,1,3,12.37884984834606,11.647394573584666,0.7314552747613945,1
40,3,2,1,9.227286368939323,8.02132464144309,1.2059617274962324,1
40,3,2,2,8.976123785528706,7.6553343187607465,1.3207894667679598,1
40,3,2,3,7.053329387067998,6.32407112843691,0.7292582586310878,1
40,3,3,3,7.685337560676073,6.590118034638722,1.0952195260373516,1
40,3,4,1,11.56756063474557,11.494771370087093,0.07278926465847668,0
41,3,1,1,11.036372005593751,8.999012411539265,2.037359594054486,1
41,3,1,2,5.75583613854067,5.69991614235047,0.05591999619019994,0
41,3,1,3,7.972907903073336,6.525134642648491,1.447773260424845,1
41,3,2,1,10.990445871503816,10.163192325328785,0.8272535461750312,1
41,3,2,2,11.485048201186881,9.802263596757301,1.68278460442958,1
41,3,2,3,5.151106842144751,5.115064928190155,0.03604191395459555,0
41,3,3,3,7.508930456911025,7.022391242334876,0.48653921457614846,1
41,3,4,1,12.066298698787095,11.125145299621012,0.9411533991660832,1
42,3,1,1,8.129073942136483,6.944011452166044,1.1850624899704387,1
42,3,1,2,10.97668282702703,10.682717675227334,0.2939651517996964,1
42,3,1,3,14.467337289233956,11.880304830026526,2.58703245920743,1
42,3,2,1,6.5482861259771985,6.4759095680011285,0.07237655797607001,0
42,3,2,2,12.365352283347926,12.075987768286533,0.2893645150613935,1
42,3,2,3,7.026326341353432,6.446775089879364,0.5795512514740677,1
42,3,3,3,12.011395944174737,11.242935383828351,0.7684605603463854,1
42,3,4,1,9.08151690866698,7.293175320773927,1.7883415878930533,1
43,3,1,1,10.829260568042631,9.211588958023832,1.6176716100187996,1
43,3,1,2,9.502542461428902,9.421924820361555,0.08061764106734692,0
43,3,1,3,8.990353176424346,8.702305149547836,0.28804802687650977,1
43,3,2,1,6.885406057492512,6.434357563299202,0.4510484941933095,1
43,3,2,2,14.770069544389434,12.1170492727089,2.653020271680534,1
43,3,2,3,5.08319942227192,4.507357098020966,0.5758423242509538,1
43,3,3,3,5.926254830513672,5.628027137880858,0.298227692632814,1
43,3,4,1,14.14548663848559,12.544276884843326,1.601209753642264,1
44,3,1,1,7.587116421554409,6.728866848286085,0.8582495732683242,1
44,3,1,2,12.23447817850001,9.809737131255941,2.424741047244069,1
44,3,1,3,10.894539894846972,10.051938061514273,0.842601833332699,1
44,3,2,1,11.376882468959355,9.652197326934589,1.7246851420247662,1
44,3,2,2,12.140527233781267,9.93432995277435,2.206197281006917,1
44,3,2,3,6.992703364668008,6.8213402412616455,0.17136312340636284,1
44,3,3,3,12.387231507265664,9.943839077759364,2.4433924295063,1
44,3,4,1,7.483762603698002,6.307923526841334,1.1758390768566684,1
45,3,1,1,7.708063280369726,6.548091899294013,1.1599713810757128,1
45,3,1,2,5.625262957428458,5.016542583477801,0.608720373950657,1
45,3,1,3,12.327334747861652,11.35774481283718,0.969589935024473,1
45,3,2,1,11.728716685980798,9.573328493654962,2.1553881923258356,1
45,3,2,2,14.514907101767871,14.046051896178795,0.468855205589076,1
45,3,2,3,13.050903184956628,12.588858940442769,0.4620442445138586,1
45,3,3,3,14.327105081327613,13.021200817750145,1.3059042635774674,1
45,3,4,1,7.002820178676259,6.466101081930312,0.536719096745947,1
46,3,1,1,12.428814936679391,11.777339693454321,0.6514752432250699,1
46,3,1,2,10.214490241668802,8.311446377453036,1.9030438642157659,1
46,3,1,3,8.711129384301278,8.57308691925474,0.1380424650465386,1
46,3,2,1,10.844489097574261,9.843178255961918,1.0013108416123426,1
46,3,2,2,7.688535143821936,6.717394608953919,0.9711405348680167,1
46,3,2,3,13.953460891531693,13.0226619270887,0.9307989644429924,1
46,3,3,3,12.873870267523328,11.468933020661861,1.4049372468614667,1
46,3,4,1,11.30247219456158,9.603447521930256,1.6990246726313227,1
47,3,1,1,12.054608302834863,10.674599959780593,1.3800083430542696,1
47,3,1,2,9.425455148147456,8.764395807916015,0.6610593402314411,1
47,3,1,3,14.362806214689266,11.674107122321384,2.688699092367882,1
47,3,2,1,13.247432373470076,11.372610995242134,1.8748213782279421,1
47,3,2,2,9.439194545063778,7.592724470738474,1.8464700743253042,1
47,3,2,3,8.01046077834313,7.21363019368621,0.7968305846569201,1
47,3,3,3,5.56176077347439,4.995680011520329,0.5660807619540611,1
47,3,4,1,14.271106288584273,11.717700594409905,2.5534056941743675,1
48,3,1,1,12.644407280755043,11.151535354608434,1.4928719261466092,1
48,3,1,2,11.55173714524338,9.842626671294253,1.709110473949126,1
48,3,1,3,6.594922625413583,5.487585805408931,1.1073368200046518,1
48,3,2,1,5.704919456431447,4.775755464907855,0.9291639915235921,1
48,3,2,2,11.642193849889683,11.36671768365374,0.2754761662359435,1
48,3,2,3,13.141256855911617,12.313710674100964,0.8275461818106535,1
48,3,3,3,6.104318634111027,5.236513370723891,0.8678052633871358,1
48,3,4,1,8.09806875322469,6.883288710034559,1.2147800431901299,1
1,4,1,1,10.150056597097231,9.207225584041787,0.9428310130554447,1
1,4,1,2,8.568859751711102,7.461401737946558,1.1074580137645444,1
1,4,1,3,13.285555979060813,12.72568364729336,0.559872331767453,1
1,4,2,1,8.077958316807457,7.9386756454436735,0.1392826713637838,1
1,4,2,2,14.52815017002506,12.571913079529681,1.9562370904953799,1
1,4,2,3,8.544249487930548,7.699452461635593,0.8447970262949553,1
1,4,3,3,14.411208125336735,14.054730847327582,0.3564772780091534,1
1,4,4,1,6.025679625835898,5.293837628302711,0.7318419975331869,1
2,4,1,1,10.533711897497717,9.486940020424894,1.046771877072823,1
2,4,1,2,6.938630679368927,6.742707022771927,0.1959236565970004,1
2,4,1,3,11.769407829968372,11.387863341530077,0.3815444884382959,1
2,4,2,1,13.587642793494721,12.903792639201953,0.6838501542927684,1
2,4,2,2,9.392106012497173,8.66054877973594,0.731557232761233,1
2,4,2,3,6.603654061197432,6.172627508340988,0.4310265528564434,1
2,4,3,3,6.792532557392807,6.376761083260175,0.41577147413263216,1
2,4,4,1,7.295981607539686,6.008315710799426,1.2876658967402603,1
3,4,1,1,6.6528449014295745,5.32492659447069,1.3279183069588845,1
3,4,1,2,12.187396178535302,11.535129292118109,0.652266886417193,1
3,4,1,3,10.149333499132595,8.447011775759131,1.7023217233734638,1
3,4,2,1,5.835543375106898,4.690760282758669,1.144783092348229,1
3,4,2,2,6.6574817696522075,6.512156312430579,0.14532545722162826,1
3,4,2,3,7.4153684170168175,6.4577052157936885,0.957663201223129,1
3,4,3,3,6.053454844813332,5.111974699356031,0.9414801454573007,1
3,4,4,1,10.192245707802051,9.392669501379011,0.7995762064230405,1
4,4,1,1,7.45352314166211,6.048880110290195,1.404643031371915,1
4,4,1,2,8.910328691273985,7.545628756130789,1.3646999351431965,1
4,4,1,3,7.195539232298019,7.137777476748056,0.05776175554996321,0
4,4,2,1,11.16300485925724,10.173691240834936,0.9893136184223046,1
4,4,2,2,9.157751035233218,8.111833910892042,1.0459171243411767,1
4,4,2,3,10.409050038380808,9.777074572636394,0.6319754657444143,1
4,4,3,3,12.021460961818295,10.029971091227257,1.9914898705910389,1
4,4,4,1,10.00112752076627,8.824911104942617,1.176216415823653,1
5,4,1,1,13.705269662693842,12.694969047240091,1.010300615453751,1
5,4,1,2,10.325040664159818,8.498323405912554,1.826717258247264,1
5,4,1,3,11.056378893234115,9.104273272380798,1.9521056208533167,1
5,4,2,1,8.37206575565752,6.936829068944597,1.4352366867129227,1
5,4,2,2,11.920736470243689,10.028324595289249,1.8924118749544405,1
5,4,2,3,8.91859373188026,8.732506876999027,0.18608685488123378,1
5,4,3,3,7.043163833989703,6.349841919430023,0.6933219145596796,1
5,4,4,1,9.19271661166022,7.387495123966475,1.8052214876937454,1
6,4,1,1,12.927581135728127,10.520584219776877,2.4069969159512503,1
6,4,1,2,9.742550209769536,8.886527455809768,0.8560227539597687,1
6,4,1,3,11.284264566145872,10.581551951661929,0.7027126144839428,1
